fairfield|3
fairley|5
fairly|43
fairy|4
fair|14
faisons|3
faite|7
faithfully|3
fait|20
falkenberg|3
fallacy|5
falls|6
fall|30
falmouth|3
false|11
falsifies|4
falzon|4
familiarisation|4
familiarity|16
familiar|45
families|11
family|23
famously|3
famous|8
fapesp|4
fare|3
farming|3
farringdon|6
far|172
fascicle|3
fascinated|3
fascinating|8
fascination|4
fashioned|4
fashion|25
faster|16
fastidieux|3
fast|21
fate|4
father|5
faudra|6
faultlines|3
faulty|4
fauna|4
faustus|5
faut|3
faux|19
favorable|4
favorisent|3
favors|3
favor|6
favour|16
façon|19
fci|3
fc|5
fdg|3
fearsome|4
feasibility|17
feasible|24
featured|5
features|332
feature|140
featuring|7
feat|10
february|15
federalist|26
federal|3
federation|9
fedora|20
feeble|3
feedback|37
feeding|3
feed|8
feelings|3
feeling|13
feel|34
fee|5
feinberg|3
feint|7
feldman|4
felix|5
fellbaum|9
fellowships|3
fellows|21
fellow|9
fell|6
felt|27
females|4
female|14
feminine|18
femininity|3
feminist|10
femme|8
fenstermaker|3
fens|17
fenêtre|8
ferdinand|5
fernandez|13
ferrara|4
ferrer|3
ferrets|3
fertile|3
festivals|16
festival|6
feuchtwanger|3
fewer|12
few|134
ffc|4
ficciones|3
fictional|10
fiction|79
fidelity|7
fielded|5
fielding|8
fields|121
fieldwork|6
field|219
fifteen|9
fifth|18
fifty|10
fight|3
figural|3
figuration|3
figuratleavely|3
figura|10
figures|23
figure|131
figuré|4
fig|18
filed|3
filelist|4
files|182
file|206
filing|9
filled|10
filling|6
fillmore|13
fill|9
filmic|4
filmstrip|8
films|7
film|61
filosofia|3
filtered|5
filtering|9
filters|12
filter|7
finalisés|3
finalized|3
finally|108
final|123
financed|3
financial|21
finders|3
findings|57
finding|108
finds|20
find|176
finely|8
fine|27
fingerprints|11
fingerprint|4
finger|6
finished|33
finishes|3
finish|7
finis|3
finiteness|3
finite|13
fink|3
finland|10
finnegans|9
finneran|16
finnish|22
fins|4
fin|8
fiona@stats.gla.ac.uk|6
fiona|16
fipse|6
fires|3
fire|10
firmly|9
firm|9
firstly|16
first|619
firth|4
fischer|6
fisher|16
fishhook|7
fits|23
fitted|4
fitting|4
fitzpatrick|5
fit|56
five|78
fixed|57
fixing|5
fixity|3
fix|6
flagship|4
flag|4
flamed|3
flame|3
flanders|27
flash|43
flattening|3
flat|16
flaubert|12
flawed|4
flaws|6
fledged|4
flee|3
fleig|3
flemish|3
flesh|3
fletcher|11
flexibility|48
flexible|58
flexibly|3
flight|3
flint|3
floating|9
floor|3
flora|5
florence|7
flores|4
florida|5
flourishes|3
flour|3
flowchart|5
flow|7
fluency|3
fluent|6
fluidity|5
fluid|7
flurry|3
flute|3
flux|6
fly|18
fmo|11
fn|3
focal|3
focused|37
focuses|26
focusing|28
focussed|7
focussing|5
focus|139
foisonnant|3
fois|9
fokkema|3
folders|7
folder|8
fold|8
folio|18
folkoristic|3
folktale|9
folk|3
followed|62
following|236
follows|62
follow|64
fonctionnement|4
fonctionne|4
fonction|4
fondements|3
fond|3
fonem|7
fonts|11
font|20
foolproofing|3
footage|3
foothills|3
footnotes|14
footwear|4
foot|10
foo|3
forced|36
forces|20
force|25
forcing|4
fordyce|3
forecasting|7
forefront|6
foregoing|3
foregrounds|4
foreground|12
foreign|69
foremost|3
forename|5
forensic|15
forerunner|4
foreseeable|6
foreshadowing|4
forever|4
fore|4
forget|5
forgiving|5
forgotten|4
foris|4
forking|3
formalisation|4
formalise|3
formalisms|4
formalism|17
formality|4
formalization|12
formalized|7
formalize|5
formally|22
formal|111
formations|9
formation|33
formative|3
formats|75
formatted|12
formatting|33
format|208
formed|39
formerly|5
former|22
formes|6
forme|12
formidable|7
forming|12
forms|256
formulas|4
formulated|13
formulate|13
formulating|4
formulations|3
formulation|16
formula|26
formule|3
form|500
forschungsgemeineschaft|3
forschungsgemeinschaft|3
forschungsperspektiven|3
forschung|3
forsyth|38
forthcoming|41
forth|23
fortier|4
fortunately|3
fortunate|3
fortunes|3
forty|12
fort|5
forums|6
forum|21
forwards|3
forward|18
fostered|5
fostering|3
foster|17
fotis|4
foucault|5
foulet|5
foundations|15
foundation|43
founded|11
founder|5
founding|4
found|231
fournier|8
fournissent|3
fournit|3
fourteen|9
fourth|19
four|156
fowler|3
foxpro|8
fractions|3
fraction|3
fragility|5
fragmentary|6
fragmentation|7
fragmented|16
fragments|83
fragment|37
frakes|3
framed|10
frames|28
frameworks|16
framework|110
frame|46
framing|3
france|14
francisco|10
francis|13
franco|4
frankfurt|7
franklin|3
frank|9
franz|7
française|13
français|10
françois|8
fraser|10
freccomail|3
fredson|3
freedom|17
freed|6
freeing|3
freely|28
freeman|3
freestanding|3
freeware|5
free|56
french|189
frequencies|84
frequency|169
frequented|3
frequently|67
frequent|92
freshman|7
freshmen|3
fresh|7
freud|3
friction|3
friedlaender|4
friedland|3
friedrich|5
friendly|20
friends|8
fries|3
frieze|6
fright|3
frischer|11
fri|3
frog|5
from|2215
frontier|7
frontino|4
frontinus|9
fronts|3
front|27
frozen|5
fruitfully|3
fruitful|4
fruits|3
frustrating|5
frustration|4
fr|5
fréquences|8
fréquence|6
ftp|8
fuchs|71
fuentes|4
fuer|5
fugitive|4
fulcrum|3
fulfill|6
fulfil|7
fuller|7
fulltext|4
fully|78
full|214
functionalism|3
functionalities|7
functionality|63
functionally|3
functional|86
functioning|7
functions|130
function|171
funct|13
fundamentally|15
fundamental|55
funded|46
funding|57
funds|17
fund|8
funkhouser|4
funktsionirovanie|3
funk|3
fun|10
furner|3
furnish|3
furthering|4
furthermore|61
further|214
furuta|4
fur|7
fusion|9
futile|5
future|199
futur|4
fuzzy|7
fwake|4
fw|4
f|176
félicité|3
féminine|10
fém|3
für|17
gabbay|4
gabler|6
gabriel|4
gadamer|6
gaertner|4
gained|20
gainesville|3
gaining|7
gains|11
gain|32
gaius|3
gaizauskas|4
galatea|4
galaxy|3
gale|6
galician|3
galilean|11
gallarate|3
galleries|5
gallet|6
gallimard|16
galway|3
games|24
game|66
gamma|4
gamut|3
gants|3
gaps|10
gap|24
garbage|6
gardener|3
garden|5
garde|7
gardner|4
garland|4
garnered|3
garrett|6
garrison|3
garside|5
gary_simons@sil.org|4
gary|19
garzotto|3
gar|4
gass|5
gaston|3
gateways|34
gateway|40
gate|5
gathered|14
gatherer|9
gathering|19
gathers|5
gather|16
gauche|4
gaulle|5
gave|21
gazdar|3
gazeta|7
ga|3
gca|4
gdms|3
geerts|4
geetham|3
gegenwartssprache|3
gehen|6
geh|3
geisteswissenschaften|3
gematria|3
gem|3
gendered|4
genders|3
gender|51
genealogical|3
genealogy|3
generalities|3
generalizability|3
generalized|35
generalizing|5
generally|74
general|249
generated|110
generates|26
generate|82
generating|21
generations|12
generation|106
generative|5
generators|10
generator|45
generic|51
generously|4
generous|3
genesis|13
genetical|3
genetic|10
genet|4
genitive|5
gennadian|7
genname|3
genome|6
genommen|4
genres|73
genre|101
gentle|4
gentry|3
genuinely|5
genuine|6
genève|3
geoffrey|24
geographicalhourlatitude|4
geographically|6
geographicalminute|4
geographicalsecond|4
geographical|42
geographic|46
geography|12
geometrically|4
geometries|4
georeferenced|3
georges|6
georgetown|9
george|46
georgian|3
georgia|157
georg|13
geospatial|3
geo|5
gerald|7
gerard|4
gerd|4
germane|5
germanic|5
germanistik|4
germany|20
german|133
gernsbacher|4
gerritsen|3
gerunds|3
gery|4
geschreven|3
gesproken|4
gestae|4
gestes|3
geste|4
gestorlex|5
gestures|3
getdocument|3
gets|14
getting|14
getty|9
get|59
geurts|3
geu|4
ge|3
ghost|3
gibbons|5
gibson|6
gide|9
gifted|3
gigp|6
giles|6
gilles|5
gillman|3
gim|9
ginzburg|4
giordano|3
giovanna|3
gipe|4
girders|5
girls|4
girl|4
girsl|3
gisela|4
gismeroy|3
gis|33
given|329
gives|54
give|85
giving|23
gi|3
gladys|4
glance|13
glasgow|358
glass|11
gleaned|4
glen|5
glimpse|3
glistening|3
globales|3
globalisation|3
globally|3
global|19
gloria|3
glossaries|7
glossary|9
glosses|5
gloss|5
gloucester|3
glover|3
glushko|4
glyphs|15
glyph|13
gmd|11
gmu|4
gnu|4
goals|88
goal|89
gocad|4
goddag|24
godey|3
god|9
goes|30
goethe|3
going|49
golahny|3
goldberg|4
goldfarb|3
gold|5
gone|8
goodall|4
goodman|8
goods|5
good|120
google|3
goossens|3
gopher|3
gordon|3
gosch|4
gospel|4
gothic|6
gott|4
got|6
governance|5
governed|22
governing|14
governmental|3
government|33
govern|5
gown|3
go|61
gpe|5
grab|3
grace|3
gradations|3
grade|3
gradually|11
gradual|5
graduated|3
graduates|7
graduate|81
graecae|4
graeco|4
grafton|6
graham|9
grained|11
grammars|40
grammar|154
grammaticality|4
grammatical|70
grammatik|3
grams|4
granada|7
grande|7
grandson|3
grand|11
granted|8
grants|9
grant|38
granularity|13
granular|4
graphemes|3
graphically|12
graphical|36
graphics|37
graphic|41
graphology|3
graphs|16
graph|30
grappling|3
grasping|4
grasp|6
grass|6
gras|6
gratefully|3
gratifying|3
graver|4
gray|4
grazyna|4
gra|8
greater|61
greatest|21
greatly|22
greats|3
great|105
greece|3
greeks|4
greek|123
greenbaum|11
greenberg|6
greenstein|11
greenwood|6
green|6
greetings|3
grefenstette|6
gregory|8
gregor|5
greg|64
grep|5
gretchen|3
grey|19
grid|10
griffin|6
griffith|10
grigar|5
grimmschen|3
grimm|16
grisham|3
grishman|10
grockwel@mcmaster.ca|6
groenendijk|3
groove|3
grosso|4
gross|4
grotefend|3
grounded|12
grounding|5
grounds|10
ground|26
grouped|14
groupes|8
groupe|12
groupings|10
grouping|5
groups|112
group|306
groves|4
grove|3
growing|27
grown|9
grows|5
growth|17
grow|13
gruber|8
grundlagen|4
grundy|7
grunt|4
gruyter|12
grâce|10
gré|3
gsdl|4
gslis|3
guarantee|25
guarded|4
guarino|3
guattari|3
guelph|12
guerreira|3
guesses|3
guess|5
guest|7
guezzar|3
guidance|10
guided|12
guidelines|159
guides|21
guide|91
guiding|8
guindon|3
gui|13
gulf|4
gunn|3
gurevich|4
gurney|14
gustafsson|4
gutemberg|3
gutenberg|10
guthlac|3
guts|3
gutters|3
gvardiya|4
gwen|3
g|178
gärtner|5
génère|3
généralement|3
générale|8
génération|3
générer|4
génétiques|3
géologie|4
gósy|3
göttingen|4
günthner|3
h&t|3
haake|3
haan|9
habermas|5
habits|13
habituated|3
habit|5
hackney|3
hadley|4
had|259
haeseryn|5
hagiography|3
hahn|8
haiku|14
hair|3
halasz|3
hale|5
half|42
hallberg|4
halliday|11
hall|18
halsted|5
halteren|25
hamar|4
hamburg|8
hamilton|9
hamlet|5
hamm|3
hampshire|3
ham|3
handa|4
handbooks|9
handbook|7
handbuch|3
handful|7
handing|4
handled|16
handler|7
handles|6
handle|56
handling|25
handout|4
hands|23
handwork|3
handwriting|6
handwritten|7
hand|184
hangidotartamok|3
hanks|3
hanne|3
hanno.biber@oeaw.ac.at|3
hanno|6
hansard|3
hansen|9
hans|18
hapax|10
happened|15
happening|4
happens|14
happen|13
happy|5
harakteristik|4
harald|87
hara|5
hardened|3
harder|5
harding|4
hardly|9
hardware|25
hard|46
hargevik|3
harley|4
harmful|3
harmonies|3
harmoniser|3
harnad|6
harness|5
harold.short@kcl.ac.uk|5
harold|21
harpercollins|3
harper|4
harriet|3
harrison|3
harris|4
hartwick|8
hart|9
harvard|17
harvested|3
harvesting|6
harvest|9
harvey|6
hasibuan|6
hassall|8
hassen|3
hasund|3
has|1428
hata|14
hate|3
hatii|5
hatte|3
hatzidaki|5
hat|11
hausmann|3
haut|3
haven|5
have|1836
havholm|11
having|88
hawaii|6
hawkins|3
hawthorne|4
hayeo|4
haynes|3
haystacks|3
hazan|3
hazy|3
hcayless@email.unc.edu|3
hca|3
hcdt|25
hci|3
hcrc|3
hcu|17
hc|14
headaches|3
headers|8
header|27
headings|34
heading|4
headphones|3
heads|8
headwords|14
headword|6
head|53
healey|8
health|4
heard|7
hearing|6
hearst|6
heart|14
hear|6
heaven|6
heavier|3
heavily|30
heavy|6
hebrews|3
hebrew|15
heckman|3
hedline|3
heed|4
hefce|4
hegemony|3
heidegger|5
heidelberg|4
heid|9
height|5
heikki|3
heinemann|3
heinrich|5
hein|4
heit|3
held|36
helen|9
helix|4
hellip|4
helmke|3
helped|22
helpful|15
helping|17
helps|33
help|161
helsinki|7
hemisphere|4
heml.mta.ca|3
heml|21
hence|36
hengartner|3
henley|3
henrik|13
henryk|3
henry|17
herbert|6
hereafter|3
heretofore|8
here|160
heritage|39
hermann|4
hermeneutical|11
hermeneutics|11
hermeneutic|10
heroically|4
heroine|3
hero|3
herron|4
herself|7
her|154
heseltine|3
hespe|3
heterodoxy|3
heterogeneity|4
heterogeneous|21
hettenbach|3
heure|5
heuristics|4
heuristic|9
heurter|3
hewellet|4
hewlett|3
hexameter|4
heyworth|3
he|189
hfp|4
hiberno|3
hickey|4
hidatsas|3
hidden|19
hides|3
hide|5
hierachical|3
hierarchically|8
hierarchical|52
hierarchies|67
hierarchy|60
hier|3
higginson|3
higher|102
highest|8
highlighted|22
highlighting|12
highlights|3
highlight|22
highly|78
high|161
hilary|3
hildenbrandt|5
hildesheim|4
hiley|4
hilfswissenschaft|6
hillforts|5
hillsdale|14
hill|32
himmel|4
himself|13
him|34
hina|3
hinder|4
hindrance|3
hinges|3
hinted|4
hints|4
hipermedia|3
hips|3
hired|5
hire|4
hiring|12
hisashi|7
hispanic|27
histograms|3
histoire|14
historiae|4
historians|62
historian|23
historia|4
historically|5
historical|229
historicism|6
historic|7
histories|8
historiographic|3
historiography|6
historische|3
history.xml|3
history|349
his|272
hitchcock|5
hitherto|6
hits|12
hit|17
hi|15
hjelmslevian|3
hjelmslev|4
hml|3
hneí|4
hoagy|3
hobbled|3
hochdeutschen|3
hockey|28
hoc|7
hofland|15
hogg|4
hoh|3
holders|3
holdings|26
holding|9
holds|29
hold|28
holistic|3
hollander|5
holland|5
holloway|7
hollywood|3
holmes|93
holm|4
holographs|4
holquist|5
holy|5
homepage|9
homes|4
homework|4
home|22
homme|7
homogeneity|7
homogeneous|8
homogenous|4
homographs|8
homograph|13
homonyms|6
homosyntactic|3
homo|6
honest|3
honeyman|11
hong|6
honorable|3
honore|5
honorifics|3
honor|4
honours|6
honour|7
hon|5
hooker|3
hoover|22
hoped|18
hopefully|7
hopeless|3
hopes|6
hope|57
hopkins|26
hopws|3
horiba|6
horizontale|3
horizontally|8
horizontal|11
horizon|3
horn|3
horribly|3
horton@virginia.edu|3
horton|15
hoschka|3
hosted|12
host|10
hotel|3
hotmetal|4
hottest|3
hot|6
hound|8
hours|21
housed|5
housekeeper|3
houses|6
house|33
housing|3
hovers|3
howarth|3
however|456
how|681
hpsg|3
hp|3
hrsg|6
hsin|3
hs|3
hte|4
html|151
http|20
huang|3
hubert|4
hubs|5
hub|23
huge|20
hughes|10
hughie|3
hugh|6
hugo|3
huitfeldt|48
huizinga|5
hulstijn|4
humaines|11
humain|5
humanist@kcl.ac.uk|3
humanistic|25
humanists|38
humanist|15
humanities|1059
humanity|3
humans|26
human|194
humbul|28
hume|4
humor|4
humour|9
hum|5
hundreds|18
hundred|20
hungarian|10
hungary|5
huntington|6
hunyadi|8
hurdles|4
hurt|3
husk|6
hutton|3
hvh@let.kun.nl|3
hyatt|4
hybrid|15
hyde|3
hyperactive|3
hyperfictional|3
hyperfiction|10
hyperlectures|10
hyperlinked|5
hyperlinking|3
hyperlinks|30
hyperlink|11
hyperliterate|3
hypermedia|116
hypernymy|3
hypernym|4
hyperplane|5
hyperpo|26
hyperspace|3
hypertexte|3
hypertexts|14
hypertextuality|6
hypertextually|3
hypertextual|32
hypertextuelles|6
hypertextuelle|7
hypertextuels|3
hypertext|335
hypertoile|3
hyperwave|14
hyperwriter|3
hyper|13
hyphenation|5
hyphen|8
hyponyms|4
hyponym|3
hypotheses|18
hypothesis|60
hypothesized|4
hypothetical|9
hytex|4
hytime|13
h|179
hänninen|5
hän|4
häufigskeitstruktur|3
hélène|3
hésitants|3
hüllte|3
i'm|4
i've|3
i.e|3
iall|3
iamb|4
ian|13
iath|33
ibm|23
ibsen|56
icame|8
icctl|3
icelandic|3
ice|3
ich|10
ici|11
icom|3
iconic|10
iconographic|4
icons|7
icon|6
ict|19
idd|3
idealism|3
idealist|4
idealized|4
ideally|20
ideal|31
ideas|72
idea|90
identical|29
identifiable|12
identifications|3
identification|100
identified|81
identifiers|4
identifier|15
identifies|16
identifying|42
identify|108
identities|5
identity|41
ideologically|3
ideological|3
ideologies|3
ideology|8
idequivalence|11
ide|30
idiolects|19
idiomaticity|3
idiomatic|10
idioms|11
idiosyncracies|3
idiosyncrasies|5
idiosyncratic|13
idiots|3
ido|4
idref|8
id|66
idée|3
iec|6
ieee|4
iel|3
ie|141
ifigenia|3
ignatius|3
ignorant|5
ignored|17
ignore|16
ignoring|6
ihrem|3
ihr|5
iii|35
ii|68
ijcai|3
ikp|6
ilana|3
ilc|6
ilk|3
illegible|3
illinois|32
illuminates|5
illuminate|3
illuminating|4
illusions|4
illusobjdesc|3
illustrated|26
illustrates|22
illustrate|49
illustrating|6
illustrations|18
illustration|9
illustrative|7
illustrées|3
ill|5
ils|7
il|105
imaged|3
imagery|9
images|317
image|296
imaginary|4
imagination|10
imaginative|3
imagined|5
imagine|18
imaging|20
imagining|6
imbs|7
imitate|3
imitating|3
imitations|3
imitation|3
imls|3
immaterial|3
immediately|27
immediate|29
immense|6
immersed|3
immersion|3
immersive|4
immobile|3
immédiat|3
impacts|6
impact|60
impasse|3
impedes|3
impediment|3
imperatives|6
imperative|5
imperfections|4
imperfect|8
imperial|6
impervious|3
impetus|3
impinge|3
implementations|18
implementation|106
implemented|70
implementing|32
implements|5
implement|40
implications|52
implicite|5
implicitly|11
implicit|20
implied|8
implies|15
imply|12
importance|98
importante|3
importantly|14
important|332
importation|3
imported|8
importing|5
import|15
imposed|14
imposes|6
impose|8
imposing|4
impossibilities|3
impossibility|3
impossible|44
impracticable|3
impractical|4
imprecise|4
impressionistic|3
impression|8
impressive|9
imprimatur|3
imprimés|3
imprint|12
improbability|3
improbable|4
improper|4
improved|24
improvements|11
improvement|14
improves|6
improve|32
improving|18
improvise|5
impulses|3
impôt|3
ims|4
im|13
inability|4
inaccessible|4
inadequacies|3
inadequately|3
inadequate|15
inadvertently|3
inanimate|4
inappropriate|6
inaugural|3
ina|4
incapable|3
incentive|3
inception|10
inch|5
incidence|3
incidental|3
incipits|4
incip|9
incisions|3
inciter|3
included|101
includes|98
include|217
including|228
inclusion|30
inclusiveness|3
inclusive|9
income|3
incompatibilities|4
incompatibility|3
incompatible|5
incomplete|7
inconceivably|3
inconsistencies|14
inconsistency|5
inconsistent|10
incontext|8
inconveniences|3
incorporated|20
incorporates|7
incorporate|20
incorporating|20
incorporation|7
incorrectly|3
incorrect|10
increased|32
increases|24
increase|40
increasingly|49
increasing|42
incredibly|3
incrementally|4
incremental|14
incunables|4
inc|19
indebted|4
indeed|73
indefinable|4
indefinite|3
indem|3
indented|3
indent|4
independence|8
independently|12
independent|89
indeterminacy|4
indexed|19
indexes|28
indexing|79
index|98
indianapolis|6
indiana|28
india|3
indicated|33
indicates|27
indicate|47
indicating|18
indications|4
indication|27
indicators|12
indicator|10
indices|11
indifferent|4
indigenous|5
indiquer|4
indiquée|3
indiqué|3
indirect|8
indispensable|9
indistinguishable|5
individualized|3
individually|8
individuals|42
individual|215
individuated|3
individuelle|3
individuels|6
individus|3
indonesian|3
indonesia|3
indo|4
inducement|3
inductively|3
inductive|3
industrialisation|3
industrial|12
industrious|3
industry|32
indépendantes|3
ineffective|3
inefficient|4
inescapable|7
inevitability|4
inevitable|12
inevitably|15
inexpensive|6
inexplicit|3
inextricably|4
infancy|4
infect|3
inferences|48
inference|37
inferencs|3
inferno|5
infer|18
infinite|12
infinitives|3
inflation|3
inflected|10
inflectional|3
inflections|3
inflection|16
inflexible|3
influenced|16
influences|11
influence|49
influential|18
infobase|3
informally|4
informal|11
informants|21
informant|6
informatica|3
informatics|13
informational|12
informationssysteme|3
informations|10
information|1363
informatique|12
informatisée|13
informatisés|3
informatisé|3
informativeness|3
informative|11
informed|16
informing|5
informs|4
inform|9
info|4
infrastructural|5
infrastructure|55
infrequent|13
infused|9
inférences|3
ingenious|4
ingestion|3
ingratitude|3
ingredients|4
ingres|4
ingrid|3
ing|8
inhabitants|6
inhabit|4
inherently|8
inherent|25
inheritance|13
inherited|12
inheritors|3
inherit|5
inhibited|3
inhibit|4
inital|3
initialization|5
initially|37
initial|103
initiated|14
initiate|3
initiating|4
initiatives|42
initiative|107
initiatvie|3
injunction|3
ink|7
innen|3
inner|4
innovate|6
innovations|14
innovation|12
innovative|27
innsbruck|8
innumerable|3
inote|10
inputs|3
input|90
inquiries|8
inquiry|31
inscribed|8
inscriptions|7
inscription|6
insects|4
insensitive|4
inserted|17
insertion|15
insert|4
inside|20
insights|26
insight|16
insignificant|5
insinuate|3
insists|4
insist|4
insofar|3
inspected|3
inspecting|4
inspection|8
inspect|3
inspiration|7
inspired|13
inspiré|3
instability|5
installations|3
installation|13
installed|6
install|10
instances|53
instance|166
instantaneous|3
instantiated|7
instantiation|8
instantly|5
instant|3
instead|77
institutes|5
institute|198
institutionalized|4
institutionally|3
institutional|52
institutions|122
institution|19
institut|15
instructionally|3
instructional|25
instructions|22
instruction|34
instructors|38
instructor|34
instrumental|5
instruments|10
instrument|7
inst|3
insufficiently|5
insufficient|5
insure|3
ins|4
intact|3
intangible|3
integer|7
integral|9
integrated|82
integrates|13
integrate|32
integrating|54
integration|86
integrity|26
intellectually|3
intellectuals|4
intellectual|92
intellect|11
intelligences|3
intelligence|18
intelligently|7
intelligent|15
intelligible|3
intendanten|3
intended|95
intends|15
intend|10
intense|8
intensity|4
intensive|27
intentionality|3
intentional|4
intentions|6
intention|31
intent|9
interacting|7
interactions|25
interaction|92
interactively|4
interactive|122
interactivity|22
interact|34
interchangeable|4
interchange|50
interconnectedness|5
interconnected|9
interconnecting|5
interconnection|13
interdependence|8
interdependent|5
interdiction|6
interdisciplinarity|4
interdisciplinary|73
interested|102
interestingly|6
interesting|85
interests|40
interest|131
interfaced|3
interfaces|51
interface|204
interfere|3
interim|3
interior|5
interleaving|4
interlinear|6
interlingual|11
interlinkage|3
interlinked|13
interlinking|4
intermediaries|3
intermediary|6
intermediate|12
intermédiaire|3
internally|11
internal|35
internationales|5
internationally|6
international|163
internet|252
internships|3
internship|3
interoperability|15
interoperable|3
interpersonal|5
interplay|4
interpolations|3
interpolation|5
interpretable|4
interpretational|6
interpretations|26
interpretation|166
interpretative|26
interpreted|13
interpreter|6
interpreting|15
interpretive|62
interprets|4
interpret|23
interprétation|4
interpréter|3
interrelated|17
interrelating|3
interrelationships|6
interrelations|5
interrelation|3
interrogate|5
interrogation|3
interrupting|3
interrupt|3
intersection|14
intersect|4
interspersed|3
intertexts|4
intertextuality|9
intertextual|39
intertext|3
interuniversitario|3
intervals|7
interval|4
intervenants|3
intervene|4
interventions|5
intervention|10
interviewed|6
interviewing|3
interviews|28
interview|10
interwoven|9
inter|31
intf|6
intimacy|5
intimately|3
intimate|6
intimidations|3
intraclass|8
intractable|5
intralinear|3
intratextual|7
intra|9
intricate|7
intriguingly|4
intrinsically|3
intrinsic|11
introduced|37
introduces|14
introduce|37
introducing|12
introduction|159
introductory|27
introspection|3
intro|3
intuitions|4
intuition|5
intuitively|8
intuitive|11
int|4
intéressante|3
intéresser|4
intérêt|5
inusité|3
invalid|10
invaluable|6
invariably|5
invariant|5
invented|4
invention|5
inventories|4
inventory|15
invent|5
inverse|3
inverted|18
invert|4
investigacion|3
investigated|16
investigates|4
investigate|35
investigating|22
investigations|18
investigation|68
investigative|4
investigators|10
investigator|11
investments|3
investment|18
investors|4
invest|8
inviolate|4
invisible|7
invitation|3
invited|18
invites|5
invite|6
invité|3
invokes|4
invoke|4
involuntarily|3
involved|111
involvement|15
involves|44
involve|24
involving|29
iowa|6
ipertesto|3
ipn|5
ipr|4
ipsi|4
ip|3
iranian|4
irb|3
ireland|8
irené|3
irish|23
iris|5
irlandais|3
ironically|6
ironic|7
ironside|3
irony|6
iron|3
irrational|3
irrefutable|3
irregular|21
irrelevant|10
irrespective|11
irreversibility|3
irrégularites|3
irst|7
irving|4
ir|9
isaiah|3
isapi|4
isard|3
iser|4
isidore|3
isi|3
islast|3
isles|9
ismir|9
isn't|5
isobel|3
isolated|14
isolating|4
isolation|6
iso|20
issued|8
issues|273
issue|91
istituto|5
istui|3
ist|19
itai|3
italiana|12
italian|41
italicize|3
italics|6
italic|7
italo|4
italy|12
itc|7
items|79
item|31
iteration|6
iterative|12
ithaca|4
ith|4
itogi|4
itoh|5
itself|218
its|945
itype|3
iulius|5
ivanhoe|21
ives|14
ive|7
iv|18
ix|3
i|580
j'ai|5
j'envisage|3
jaakkola|5
jackdaw|12
jackets|4
jackie|3
jackson|4
jack|7
jacobsohn|3
jacobson|4
jacob|14
jadt|5
jagged|4
jahrbuch|4
jahrestagung|5
jahrhundert|3
jakobson|3
jakob|4
jakut|4
jamais|3
james|36
jan-c-meister@uni-hamburg.de|4
jane|16
janicijevic|4
jani|3
jannidis|3
janssen|3
january|22
jan|16
japanese|91
japan|14
jarle|4
jarom|5
jarvinen|3
javascript|16
java|90
jay|5
jazykov|5
ja|3
jdownie@uiuc.edu|3
jeanne|3
jean|107
jedit|11
jefferson|6
jeffrey|5
jener|3
jenna|3
jennifer|5
jen|3
jeremy|8
jerome|43
jerry|5
jersey|26
jerusalem|3
jessee|5
jeu|3
jewell|3
jewish|5
jews|3
je|25
jiao|7
jigsaw|13
jill|3
jim|3
jisc|4
jitt|8
jj|3
jmcdon@glue.umd.edu|3
jmp|3
jm|5
joachims|4
joanna|7
joan|4
joaquin|4
jobs|13
job|26
joensuu|8
joe|3
johanna|6
johannes|7
johannine|3
johansson|14
johan|4
john.bradley@kcl.ac.uk|5
johndan|3
johnson@mcmaster.ca|3
johnson|31
johnston|5
johns|22
john|120
joined|8
jointly|10
joint|40
join|12
jokes|4
jon.holmen@muspro.uio.no|3
jonathan|11
jones|12
jonson|8
jon|10
jordan|4
josef|5
josephus|5
joseph|30
jose|3
joshua|3
jossey|4
jottings|3
jouissance|4
joui|3
journalism|17
journalistic|8
journalists|3
journalist|3
journals|72
journal|155
journey|11
jour|5
joyceans|4
joyce|11
jo|4
jpeg|7
jr|48
jstor|3
jth|4
jti|5
juan|3
judaism|53
judged|16
judgements|14
judgement|17
judge|10
judging|5
judgments|9
judgment|8
judith|7
juhani|3
juin|3
julia_flanders@brown.edu|4
julian|3
julia|23
juliet|3
julio|4
july|42
jumper|4
jump|3
junction|3
june|56
junior|3
jun|3
juola|10
juries|3
jurisprudence|6
jury|3
jusqu'au|3
jusqu'à|4
justement|3
justes|3
juste|3
justice|5
justifiable|4
justification|11
justified|7
justify|6
justly|3
just|156
juxtapose|3
juxtapositions|6
juxtaposition|4
j|488
jörg|7
jürgen|7
kac|6
kaiser|7
kai|4
kalamazoo|5
kalmar|3
kaminski|4
kamp|4
kanjibase|3
kanji|3
kansas|4
kant|4
kappler|4
karas|3
karen|5
kari|5
karlheinz.moerth@oeaw.ac.at|3
karlheinz|5
karlsson|3
karl|21
karpilovska|3
karttunen|12
kassel|4
katalog|3
katharinen|3
katherine|8
kathleen|3
kathryn|11
katsellen|3
katz|8
kaufmann|8
kaye|3
kay|102
kazan|4
kbh|3
keane|3
keats|3
keeffe|3
keenly|3
keen|7
keeping|27
keeps|5
keep|50
keiko|3
keith|4
kelly|3
kempelen|3
ken.price@wm.edu|3
kennedy|3
kenneth|7
kenny|5
kentucky|16
kent|3
ken|3
kept|24
kernel|6
